         10473134 function calls (10377090 primitive calls) in 10.609 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       22    0.000    0.000    0.000    0.000 ssa.py:332(on_assign)
        6    0.000    0.000    0.000    0.000 ssa.py:363(on_other)
       12    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
       19    0.000    0.000    0.000    0.000 ssa.py:374(_fix_var)
        5    0.000    0.000    0.000    0.000 ssa.py:382(_find_def)
       18    0.000    0.000    0.000    0.000 ssa.py:40(get)
        2    0.000    0.000    0.000    0.000 ssa.py:410(_find_def_from_top)
        3    0.000    0.000    0.000    0.000 ssa.py:456(_find_def_from_bottom)
        9    0.000    0.000    0.000    0.000 ssa.py:468(_stmt_index)
       12    0.000    0.000    0.004    0.000 ssa.py:47(_run_ssa)
        2    0.000    0.000    0.000    0.000 ssa.py:83(_fix_ssa_vars)
       27    0.000    0.000    0.000    0.000 static_binop.py:14(match)
       27    0.000    0.000    0.000    0.000 static_getitem.py:103(match)
       28    0.000    0.000    0.011    0.000 static_getitem.py:13(match)
       27    0.000    0.000    0.000    0.000 static_getitem.py:147(match)
        1    0.000    0.000    0.000    0.000 static_getitem.py:28(apply)
       27    0.000    0.000    0.000    0.000 static_getitem.py:57(match)
        1    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
        1    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
        1    0.000    0.000    0.001    0.001 static_raise.py:39(_try_infer_constant)
       28    0.000    0.000    0.001    0.000 static_raise.py:46(match)
        1    0.000    0.000    0.000    0.000 static_raise.py:76(apply)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:34(__init__)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:44(run)
        1    0.000    0.000    0.001    0.001 synchronize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:121(_make_name)
        1    0.000    0.000    0.000    0.000 synchronize.py:130(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:149(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:166(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:191(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:193(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:217(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:328(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:370(Barrier)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:50(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        2    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
        2    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
     1806    0.000    0.000    0.002    0.000 target_extension.py:121(inherits_from)
     1817    0.001    0.000    0.002    0.000 target_extension.py:15(__getitem__)
      936    0.000    0.000    0.001    0.000 target_extension.py:47(current_target)
     1658    0.001    0.000    0.003    0.000 target_extension.py:53(get_local_target)
       51    0.000    0.000    0.000    0.000 target_extension.py:71(resolve_target_str)
       11    0.000    0.000    0.000    0.000 target_extension.py:76(resolve_dispatcher_from_str)
       40    0.000    0.000    0.000    0.000 target_extension.py:82(_get_local_target_checked)
    44528    0.015    0.000    0.024    0.000 targetconfig.py:111(getter)
      121    0.000    0.000    0.000    0.000 targetconfig.py:114(setter)
       32    0.000    0.000    0.000    0.000 targetconfig.py:161(__init__)
      928    0.001    0.000    0.020    0.000 targetconfig.py:188(__hash__)
      352    0.000    0.000    0.014    0.000 targetconfig.py:191(__eq__)
     1976    0.007    0.000    0.041    0.000 targetconfig.py:197(values)
      396    0.000    0.000    0.000    0.000 targetconfig.py:202(is_set)
       36    0.000    0.000    0.000    0.000 targetconfig.py:216(inherit_if_not_set)
       20    0.000    0.000    0.000    0.000 targetconfig.py:238(copy)
       14    0.000    0.000    0.001    0.000 targetconfig.py:243(summary)
      432    0.000    0.000    0.000    0.000 targetconfig.py:253(_guard_option)
       14    0.000    0.000    0.000    0.000 targetconfig.py:258(_summary_args)
       14    0.000    0.000    0.001    0.000 targetconfig.py:273(_make_compression_dictionary)
       14    0.000    0.000    0.002    0.000 targetconfig.py:291(get_mangle_string)
      121    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
    44967    0.003    0.000    0.003    0.000 targetconfig.py:38(default)
      847    0.001    0.000    0.003    0.000 targetconfig.py:57(top_or_none)
      902    0.000    0.000    0.001    0.000 targetconfig.py:69(__init__)
      872    0.000    0.000    0.000    0.000 targetconfig.py:72(top)
      884    0.000    0.000    0.001    0.000 targetconfig.py:75(__len__)
       18    0.000    0.000    0.000    0.000 targetconfig.py:78(enter)
      104    0.000    0.000    0.003    0.000 targets.py:18(get_process_triple)
       38    0.000    0.000    0.000    0.000 targets.py:181(get_abi_size)
        5    0.000    0.000    0.000    0.000 targets.py:199(get_abi_alignment)
       82    0.000    0.000    0.001    0.000 targets.py:329(add_analysis_passes)
        1    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
        1    0.000    0.000    0.000    0.000 tempfile.py:153(__next__)
       28    0.000    0.000    0.000    0.000 templates.py:1025(__init__)
      528    0.000    0.000    0.001    0.000 templates.py:1028(resolve)
       21    0.000    0.000    0.000    0.000 templates.py:1031(_resolve)
       28    0.000    0.000    0.006    0.000 templates.py:1054(__init__)
       20    0.000    0.000    0.004    0.000 templates.py:1059(_init_once)
      100    0.000    0.000    0.000    0.000 templates.py:1073(_resolve)
        4    0.000    0.000    0.000    0.000 templates.py:108(as_method)
        6    0.000    0.000    0.065    0.011 templates.py:1083(_get_signature)
        6    0.000    0.000    0.002    0.000 templates.py:1089(_get_function_type)
        8    0.000    0.000    0.002    0.000 templates.py:1100(_init_once)
        2    0.000    0.000    0.003    0.001 templates.py:1108(method_impl)
      407    0.000    0.000    0.000    0.000 templates.py:1119(_resolve)
        6    0.000    0.000    0.000    0.000 templates.py:1130(MethodTemplate)
        4    0.000    0.000    0.066    0.016 templates.py:1137(generic)
       28    0.000    0.000    0.000    0.000 templates.py:1166(make_overload_attribute_template)
        8    0.000    0.000    0.000    0.000 templates.py:1188(make_overload_method_template)
       28    0.000    0.000    0.000    0.000 templates.py:1248(register)
       28    0.000    0.000    0.000    0.000 templates.py:1253(register_attr)
       28    0.000    0.000    0.000    0.000 templates.py:1258(register_global)
      162    0.000    0.000    0.000    0.000 templates.py:127(as_function)
     7530    0.002    0.000    0.009    0.000 templates.py:1322(new_registrations)
       18    0.000    0.000    0.000    0.000 templates.py:163(make_concrete_template)
        4    0.000    0.000    0.000    0.000 templates.py:169(make_callable_template)
        4    0.000    0.000    0.000    0.000 templates.py:173(generic)
      290    0.000    0.000    0.001    0.000 templates.py:182(signature)
       29    0.000    0.000    0.002    0.000 templates.py:188(fold_arguments)
       81    0.000    0.000    0.000    0.000 templates.py:256(<genexpr>)
      850    0.000    0.000    0.000    0.000 templates.py:276(__init__)
       77    0.000    0.000    0.005    0.000 templates.py:279(_select)
      137    0.000    0.000    0.000    0.000 templates.py:288(get_impl_key)
1465/1441    0.002    0.000    0.322    0.000 templates.py:356(apply)
     4134    0.001    0.000    0.003    0.000 templates.py:368(<genexpr>)
      331    0.000    0.000    0.000    0.000 templates.py:37(__init__)
        4    0.000    0.000    0.001    0.000 templates.py:409(apply)
      714    0.000    0.000    0.000    0.000 templates.py:45(return_type)
       73    0.000    0.000    0.005    0.000 templates.py:488(apply)
     2033    0.000    0.000    0.000    0.000 templates.py:49(args)
        6    0.000    0.000    0.000    0.000 templates.py:524(_validate_sigs)
      242    0.000    0.000    0.000    0.000 templates.py:53(recvr)
       12    0.000    0.000    0.000    0.000 templates.py:542(get_args_kwargs)
       74    0.000    0.000    0.000    0.000 templates.py:57(pysig)
       41    0.000    0.000    0.000    0.000 templates.py:61(replace)
  833/825    0.001    0.000    0.307    0.000 templates.py:614(generic)
  833/825    0.002    0.000    0.305    0.000 templates.py:705(_get_impl)
       96    0.000    0.000    0.001    0.000 templates.py:723(_get_jit_decorator)
    96/93    0.000    0.000    0.267    0.003 templates.py:756(_build_impl)
       12    0.000    0.000    0.000    0.000 templates.py:829(get_impl_key)
       19    0.000    0.000    0.000    0.000 templates.py:84(__hash__)
        2    0.000    0.000    0.000    0.000 templates.py:87(__eq__)
       28    0.000    0.000    0.001    0.000 templates.py:887(make_overload_template)
       40    0.000    0.000    0.008    0.000 templates.py:907(_get_target_registry)
       12    0.000    0.000    0.003    0.000 templates.py:962(generic)
       72    0.000    0.000    0.000    0.000 templates.py:97(__repr__)
       10    0.000    0.000    0.000    0.000 templates.py:986(get_impl_key)
       28    0.000    0.000    0.001    0.000 textwrap.py:419(dedent)
       21    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        4    0.000    0.000    0.000    0.000 tokenize.py:360(detect_encoding)
        4    0.000    0.000    0.000    0.000 tokenize.py:384(read_or_stop)
        4    0.000    0.000    0.000    0.000 tokenize.py:390(find_cookie)
        4    0.000    0.000    0.000    0.000 tokenize.py:453(open)
      132    0.000    0.000    0.000    0.000 traceback.py:237(clear_frames)
      358    0.000    0.000    0.000    0.000 tracing.py:205(noevent)
        8    0.000    0.000    0.001    0.000 transforms.py:10(visit_Function)
       82    0.000    0.000    0.001    0.000 transforms.py:101(_dispose)
       82    0.000    0.000    0.001    0.000 transforms.py:13(__init__)
       61    0.000    0.000    0.001    0.000 transforms.py:15(visit_BasicBlock)
       82    0.000    0.000    0.001    0.000 transforms.py:25(opt_level)
      114    0.000    0.000    0.004    0.000 transforms.py:291(canonicalize_cfg_single_backedge)
       24    0.000    0.000    0.000    0.000 transforms.py:301(has_multiple_backedges)
      114    0.000    0.000    0.002    0.000 transforms.py:314(yield_loops_with_multiple_backedges)
      114    0.000    0.000    0.004    0.000 transforms.py:361(canonicalize_cfg)
       12    0.000    0.000    0.001    0.000 transforms.py:369(with_lifting)
     1880    0.000    0.000    0.000    0.000 transforms.py:37(visit_Instruction)
       82    0.000    0.000    0.001    0.000 transforms.py:48(inlining_threshold)
       12    0.000    0.000    0.001    0.000 transforms.py:532(find_setupwiths)
       12    0.000    0.000    0.001    0.000 transforms.py:537(find_ranges)
       82    0.000    0.000    0.001    0.000 transforms.py:6(create_pass_manager_builder)
       82    0.000    0.000    0.001    0.000 transforms.py:71(loop_vectorize)
       12    0.000    0.000    0.000    0.000 transforms.py:733(_eliminate_nested_withs)
       12    0.000    0.000    0.000    0.000 transforms.py:750(consolidate_multi_exit_withs)
       82    0.000    0.000    0.001    0.000 transforms.py:83(slp_vectorize)
       44    0.000    0.000    0.016    0.000 transforms.py:87(_populate_module_pm)
       38    0.000    0.000    0.001    0.000 transforms.py:90(_populate_function_pm)
       82    0.000    0.000    0.017    0.000 transforms.py:93(populate)
       14    0.000    0.000    0.000    0.000 type_annotations.py:56(__init__)
      747    0.001    0.000    0.002    0.000 typeconv.py:40(check_compatible)
        1    0.000    0.000    0.000    0.000 typeconv.py:49(set_compatible)
        7    0.000    0.000    0.000    0.000 typeconv.py:66(get_pointer)
     14/9    0.000    0.000    0.299    0.033 typed_passes.py:105(run_pass)
       14    0.000    0.000    0.000    0.000 typed_passes.py:127(legalize_return_type)
       28    0.000    0.000    0.000    0.000 typed_passes.py:190(get_analysis_usage)
       14    0.000    0.000    0.000    0.000 typed_passes.py:193(run_pass)
       12    0.000    0.000    0.016    0.001 typed_passes.py:226(run_pass)
        1    0.000    0.000    0.026    0.026 typed_passes.py:260(run_pass)
        1    0.000    0.000    0.053    0.053 typed_passes.py:297(run_pass)
        1    0.000    0.000    0.036    0.036 typed_passes.py:352(run_pass)
        3    0.000    0.000    0.021    0.007 typed_passes.py:381(run_pass)
       12    0.000    0.000    0.000    0.000 typed_passes.py:410(run_pass)
      108    0.000    0.000    0.000    0.000 typed_passes.py:42(fallback_context)
    14/10    0.001    0.000    1.715    0.171 typed_passes.py:437(run_pass)
       11    0.000    0.000    0.000    0.000 typed_passes.py:517(lowering_class)
        3    0.000    0.000    0.000    0.000 typed_passes.py:528(lowering_class)
       14    0.000    0.000    0.001    0.000 typed_passes.py:543(run_pass)
       14    0.000    0.000    0.010    0.001 typed_passes.py:557(run_pass)
       14    0.000    0.000    0.000    0.000 typed_passes.py:571(run_pass)
       12    0.000    0.000    0.007    0.001 typed_passes.py:616(run_pass)
        9    0.000    0.000    0.001    0.000 typed_passes.py:678(_get_attr_info)
     14/9    0.000    0.000    0.299    0.033 typed_passes.py:68(type_inference_stage)
       63    0.000    0.000    0.005    0.000 typed_passes.py:700(_get_callable_info)
       63    0.000    0.000    0.005    0.000 typed_passes.py:702(get_func_type)
       72    0.000    0.000    0.006    0.000 typed_passes.py:757(_do_work_expr)
       45    0.000    0.000    0.000    0.000 typed_passes.py:759(select_template)
       12    0.000    0.000    0.006    0.000 typed_passes.py:883(run_pass)
       12    0.000    0.000    0.001    0.000 typed_passes.py:911(_strip_phi_nodes)
        1    0.000    0.000    0.000    0.000 typed_passes.py:966(_simplify_conditionally_defined_variable)
       39    0.000    0.000    0.000    0.000 typed_passes.py:998(legalize_all_versioned_names)
       29    0.000    0.000    0.000    0.000 typeinfer.py:1008(seed_argument)
       29    0.000    0.000    0.000    0.000 typeinfer.py:1013(seed_type)
        8    0.000    0.000    0.000    0.000 typeinfer.py:1018(seed_return)
       14    0.000    0.000    0.017    0.001 typeinfer.py:1024(build_constraint)
     14/9    0.000    0.000    0.282    0.031 typeinfer.py:1055(propagate)
      258    0.000    0.000    0.002    0.000 typeinfer.py:1080(add_type)
       62    0.000    0.000    0.000    0.000 typeinfer.py:1094(copy_type)
       74    0.000    0.000    0.000    0.000 typeinfer.py:1097(lock_type)
       62    0.000    0.000    0.000    0.000 typeinfer.py:110(union)
      139    0.000    0.000    0.000    0.000 typeinfer.py:1101(propagate_refined_type)
       14    0.000    0.000    0.002    0.000 typeinfer.py:1106(unify)
      233    0.000    0.000    0.001    0.000 typeinfer.py:1168(check_var)
      551    0.000    0.000    0.000    0.000 typeinfer.py:119(defined)
      170    0.000    0.000    0.000    0.000 typeinfer.py:1204(<genexpr>)
       48    0.000    0.000    0.000    0.000 typeinfer.py:123(get)
       14    0.000    0.000    0.000    0.000 typeinfer.py:1238(check_undef_var_in_calls)
      739    0.000    0.000    0.000    0.000 typeinfer.py:126(getone)
       14    0.000    0.000    0.000    0.000 typeinfer.py:1314(get_function_types)
       14    0.000    0.000    0.000    0.000 typeinfer.py:1324(_unify_return_types)
       14    0.000    0.000    0.000    0.000 typeinfer.py:1371(get_return_type)
       42    0.000    0.000    0.000    0.000 typeinfer.py:1381(get_state_token)
      251    0.000    0.000    0.017    0.000 typeinfer.py:1387(constrain_statement)
       14    0.000    0.000    0.000    0.000 typeinfer.py:141(__init__)
        5    0.000    0.000    0.000    0.000 typeinfer.py:1418(typeof_setitem)
      155    0.000    0.000    0.000    0.000 typeinfer.py:144(append)
      204    0.000    0.000    0.017    0.000 typeinfer.py:1456(typeof_assign)
    28/18    0.001    0.000    0.282    0.016 typeinfer.py:147(propagate)
       85    0.000    0.000    0.015    0.000 typeinfer.py:1476(resolve_value_type)
       29    0.000    0.000    0.000    0.000 typeinfer.py:1487(typeof_arg)
       20    0.000    0.000    0.002    0.000 typeinfer.py:1493(typeof_const)
       35    0.000    0.000    0.000    0.000 typeinfer.py:1505(sentry_modified_builtin)
  136/124    0.000    0.000    0.253    0.002 typeinfer.py:1522(resolve_call)
       35    0.000    0.000    0.014    0.000 typeinfer.py:1562(typeof_global)
      107    0.000    0.000    0.001    0.000 typeinfer.py:1652(typeof_expr)
       26    0.000    0.000    0.000    0.000 typeinfer.py:1742(typeof_call)
       40    0.000    0.000    0.000    0.000 typeinfer.py:1748(typeof_intrinsic_call)
       28    0.000    0.000    0.000    0.000 typeinfer.py:1757(propagate_started)
       28    0.000    0.000    0.000    0.000 typeinfer.py:1760(propagate_finished)
       14    0.000    0.000    0.000    0.000 typeinfer.py:1763(unify_finished)
       31    0.000    0.000    0.000    0.000 typeinfer.py:179(__init__)
       62    0.000    0.000    0.001    0.000 typeinfer.py:184(__call__)
       29    0.000    0.000    0.000    0.000 typeinfer.py:200(__init__)
       58    0.000    0.000    0.001    0.000 typeinfer.py:205(__call__)
        5    0.000    0.000    0.000    0.000 typeinfer.py:408(__init__)
       10    0.000    0.000    0.000    0.000 typeinfer.py:413(__call__)
        5    0.000    0.000    0.000    0.000 typeinfer.py:426(__init__)
       10    0.000    0.000    0.000    0.000 typeinfer.py:431(__call__)
      233    0.000    0.000    0.000    0.000 typeinfer.py:44(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:443(__init__)
        4    0.000    0.000    0.007    0.002 typeinfer.py:455(__call__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:471(get_call_signature)
      136    0.001    0.000    0.001    0.000 typeinfer.py:496(fold_arg_vars)
      366    0.000    0.000    0.000    0.000 typeinfer.py:508(<genexpr>)
      366    0.000    0.000    0.000    0.000 typeinfer.py:511(<genexpr>)
       10    0.000    0.000    0.000    0.000 typeinfer.py:538(_is_array_not_precise)
      320    0.000    0.000    0.001    0.000 typeinfer.py:54(add_type)
       68    0.000    0.000    0.000    0.000 typeinfer.py:550(__init__)
    52/40    0.000    0.000    0.205    0.005 typeinfer.py:558(__call__)
  136/124    0.001    0.000    0.257    0.002 typeinfer.py:568(resolve)
      136    0.000    0.000    0.001    0.000 typeinfer.py:655(_add_refine_map)
       68    0.000    0.000    0.000    0.000 typeinfer.py:682(get_call_signature)
       84    0.000    0.000    0.060    0.001 typeinfer.py:687(__call__)
       12    0.000    0.000    0.000    0.000 typeinfer.py:696(__init__)
       24    0.000    0.000    0.004    0.000 typeinfer.py:703(__call__)
       10    0.000    0.000    0.000    0.000 typeinfer.py:736(_refine_target_type)
        5    0.000    0.000    0.000    0.000 typeinfer.py:758(__init__)
       10    0.000    0.000    0.009    0.001 typeinfer.py:764(__call__)
       40    0.000    0.000    0.000    0.000 typeinfer.py:767(<genexpr>)
        5    0.000    0.000    0.000    0.000 typeinfer.py:782(get_call_signature)
       74    0.000    0.000    0.000    0.000 typeinfer.py:87(lock)
       14    0.000    0.000    0.000    0.000 typeinfer.py:896(set_context)
     1308    0.001    0.000    0.002    0.000 typeinfer.py:899(__getitem__)
      233    0.000    0.000    0.000    0.000 typeinfer.py:904(__setitem__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:919(register_dispatcher)
       14    0.000    0.000    0.000    0.000 typeinfer.py:948(__init__)
       58    0.000    0.000    0.000    0.000 typeinfer.py:993(_mangle_arg_name)
       36    0.000    0.000    0.000    0.000 typeinfer.py:997(_get_return_vars)
       39    0.000    0.000    0.000    0.000 typeof.py:128(_typeof_int)
        1    0.000    0.000    0.000    0.000 typeof.py:161(_typeof_numpy_scalar)
        2    0.000    0.000    0.000    0.000 typeof.py:171(_typeof_str)
        3    0.000    0.000    0.000    0.000 typeof.py:181(_typeof_none)
        8    0.000    0.000    0.000    0.000 typeof.py:258(_typeof_ndarray)
      198    0.001    0.000    0.031    0.000 typeof.py:27(typeof)
        2    0.000    0.000    0.000    0.000 typeof.py:287(_typeof_nb_type)
      121    0.000    0.000    0.001    0.000 typeof.py:41(typeof_impl)
      121    0.000    0.000    0.000    0.000 typeof.py:66(_typeof_buffer)
       22    0.000    0.000    0.001    0.000 typeof.py:90(_typeof_type)
      632    0.000    0.000    0.000    0.000 types.py:112(_to_string)
     1668    0.001    0.000    0.001    0.000 types.py:126(__new__)
        1    0.000    0.000    0.000    0.000 types.py:129(_calculate_meta)
     1668    0.000    0.000    0.000    0.000 types.py:131(__init__)
     1668    0.001    0.000    0.002    0.000 types.py:158(__init__)
1126/1114    0.000    0.000    0.002    0.000 types.py:165(_to_string)
1548/1473    0.001    0.000    0.001    0.000 types.py:172(__eq__)
      407    0.000    0.000    0.000    0.000 types.py:181(gep)
        1    0.000    0.000    0.000    0.000 types.py:189(intrinsic_name)
      200    0.000    0.000    0.000    0.000 types.py:210(_to_string)
      482    0.000    0.000    0.000    0.000 types.py:232(__init__)
       32    0.000    0.000    0.000    0.000 types.py:237(_to_string)
        2    0.000    0.000    0.000    0.000 types.py:249(__eq__)
     1039    0.000    0.000    0.000    0.000 types.py:279(__new__)
     1421    0.001    0.000    0.004    0.000 types.py:30(as_pointer)
     1705    0.000    0.000    0.001    0.000 types.py:305(__eq__)
     1545    0.001    0.000    0.001    0.000 types.py:314(format_constant)
     1596    0.000    0.000    0.000    0.000 types.py:320(wrap_constant_value)
        6    0.000    0.000    0.000    0.000 types.py:325(intrinsic_name)
     3525    0.001    0.000    0.003    0.000 types.py:33(__ne__)
       43    0.000    0.000    0.007    0.000 types.py:36(_get_ll_global_value_type)
       38    0.000    0.000    0.000    0.000 types.py:372(__new__)
      371    0.000    0.000    0.000    0.000 types.py:440(__init__)
      381    0.000    0.000    0.000    0.000 types.py:447(__getitem__)
       38    0.000    0.000    0.007    0.000 types.py:51(get_abi_size)
      443    0.001    0.000    0.002    0.000 types.py:521(wrap_constant_value)
      212    0.000    0.000    0.000    0.000 types.py:538(__init__)
      371    0.000    0.000    0.000    0.000 types.py:542(elements)
       10    0.000    0.000    0.000    0.000 types.py:546(__len__)
      162    0.000    0.000    0.000    0.000 types.py:549(_to_string)
      197    0.000    0.000    0.000    0.000 types.py:552(__eq__)
       36    0.000    0.000    0.000    0.000 types.py:559(gep)
       10    0.000    0.000    0.000    0.000 types.py:567(format_constant)
     1818    0.000    0.000    0.000    0.000 types.py:589(packed)
       32    0.000    0.000    0.000    0.000 types.py:597(packed)
       12    0.000    0.000    0.000    0.000 types.py:601(__len__)
       30    0.000    0.000    0.000    0.000 types.py:613(structure_repr)
        5    0.000    0.000    0.001    0.000 types.py:62(get_abi_alignment)
       12    0.000    0.000    0.000    0.000 types.py:620(format_constant)
      277    0.000    0.000    0.000    0.000 types.py:626(gep)
       42    0.000    0.000    0.000    0.000 types.py:637(_wrap_packed)
        1    0.000    0.000    0.000    0.000 types.py:66(new_class)
       32    0.000    0.000    0.000    0.000 types.py:666(__init__)
       30    0.000    0.000    0.000    0.000 types.py:674(_to_string)
      926    0.001    0.000    0.001    0.000 types.py:677(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:76(resolve_bases)
      406    0.000    0.000    0.000    0.000 types.py:77(wrap_constant_value)
     1552    0.002    0.000    0.005    0.000 types.py:84(__call__)
        1    0.000    0.000    0.000    0.000 types.py:97(prepare_class)
        2    0.000    0.000    0.001    0.001 ufunc_base.py:14(__call__)
        4    0.000    0.000    0.000    0.000 ufunc_base.py:77(_install_cg)
        4    0.000    0.000    0.000    0.000 ufunc_base.py:8(__init__)
       86    0.000    0.000    0.000    0.000 ufunc_db.py:20(_lazy_init_db)
       86    0.000    0.000    0.000    0.000 ufunc_db.py:34(get_ufunc_info)
        4    0.000    0.000    0.259    0.065 ufuncbuilder.py:106(compile)
        4    0.000    0.000    0.259    0.065 ufuncbuilder.py:125(_compile_core)
        8    0.000    0.000    0.000    0.000 ufuncbuilder.py:133(store_overloads_on_success)
        4    0.000    0.000    0.259    0.065 ufuncbuilder.py:172(_compile_element_wise_function)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:180(_finalize_ufunc_signature)
        4    0.000    0.000    0.167    0.042 ufuncbuilder.py:196(_build_element_wise_ufunc_wrapper)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:222(parse_identity)
        8    0.000    0.000    0.000    0.000 ufuncbuilder.py:234(_suppress_deprecation_warning_nopython_not_supplied)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:35(finalize)
        8    0.000    0.000    0.000    0.000 ufuncbuilder.py:61(typing_context)
        8    0.000    0.000    0.000    0.000 ufuncbuilder.py:65(target_context)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:79(__init__)
       11    0.000    0.000    0.000    0.000 unicode.py:1820(unicode_getitem)
       14    0.000    0.000    0.006    0.000 untyped_passes.py:118(run_pass)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:140(run_pass)
       36    0.000    0.000    0.002    0.000 untyped_passes.py:162(run_pass)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:1626(run_pass)
       24    0.000    0.000    0.000    0.000 untyped_passes.py:1660(get_analysis_usage)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:1672(run_pass)
       12    0.000    0.000    0.008    0.001 untyped_passes.py:1742(run_pass)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:1761(_patch_locals)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:1785(run_pass)
       72    0.000    0.000    0.000    0.000 untyped_passes.py:181(get_analysis_usage)
       12    0.000    0.000    0.013    0.001 untyped_passes.py:192(run_pass)
       12    0.000    0.000    0.028    0.002 untyped_passes.py:224(run_pass)
       12    0.000    0.000    0.001    0.000 untyped_passes.py:245(run_pass)
      120    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:284(run_pass)
       19    0.000    0.000    0.000    0.000 untyped_passes.py:332(_do_work)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:425(run_pass)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
       12    0.000    0.000    0.000    0.000 untyped_passes.py:569(run_pass)
       12    0.000    0.000    0.002    0.000 untyped_passes.py:59(run_pass)
       12    0.000    0.000    0.021    0.002 untyped_passes.py:79(run_pass)
        2    0.000    0.000    0.000    0.000 untyped_passes.py:95(__init__)
       14    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
        1    0.000    0.000    0.000    0.000 util.py:185(Finalize)
        1    0.000    0.000    0.000    0.000 util.py:371(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:388(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
       59    0.003    0.000    0.010    0.000 utils.py:16(err_to_det)
      902    0.001    0.000    0.001    0.000 utils.py:210(__init__)
       18    0.000    0.000    0.000    0.000 utils.py:223(push)
       18    0.000    0.000    0.000    0.000 utils.py:228(pop)
      872    0.000    0.000    0.000    0.000 utils.py:233(top)
      884    0.000    0.000    0.000    0.000 utils.py:241(__len__)
       36    0.000    0.000    0.000    0.000 utils.py:244(enter)
      451    0.002    0.000    0.008    0.000 utils.py:306(order_by_target_specificity)
     1766    0.000    0.000    0.001    0.000 utils.py:332(key)
      132    0.000    0.000    0.000    0.000 utils.py:35(erase_traceback)
       12    0.000    0.000    0.000    0.000 utils.py:350(__init__)
      133    0.000    0.000    0.000    0.000 utils.py:354(__contains__)
       12    0.000    0.000    0.000    0.000 utils.py:357(__iter__)
       14    0.000    0.000    0.000    0.000 utils.py:404(__init__)
      179    0.000    0.000    0.000    0.000 utils.py:411(__getitem__)
       14    0.000    0.000    0.000    0.000 utils.py:415(__len__)
       42    0.000    0.000    0.000    0.000 utils.py:418(__iter__)
      138    0.000    0.000    0.000    0.000 utils.py:419(<genexpr>)
      640    0.000    0.000    0.000    0.000 utils.py:445(__setitem__)
       39    0.000    0.000    0.000    0.000 utils.py:464(bit_length)
     7413    0.003    0.000    0.006    0.000 utils.py:475(stream_list)
       59    0.004    0.000    0.012    0.000 utils.py:48(det_to_err)
     7413    0.002    0.000    0.002    0.000 utils.py:484(sublist_iterator)
        1    0.000    0.000    0.001    0.001 utils.py:687(__init__)
       64    0.000    0.000    0.001    0.000 utils.py:7(cyclic_permutation)
       82    0.000    0.000    0.000    0.000 utils.py:718(get_hashable_key)
      460    0.000    0.000    0.000    0.000 utils.py:763(__init__)
        4    0.002    0.000    0.040    0.010 utils.py:80(rref)
